Time,Anomaly,Lower,Upper
1850,-0.108551025,-0.639030853030625,-0.295940683030625
1851,0.114471436,-0.422981442093125,-0.06594520909312498
1852,0.08377075,-0.45514736568687497,-0.09518065568687498
1853,0.07284546,-0.445744188655625,-0.12643438265562496
1854,-0.18838501,-0.688510437405625,-0.406129127405625
1855,-0.09591675,-0.597253535686875,-0.31244949568687497
1856,0.0036315918,-0.503042665843125,-0.20756364584312498
1857,0.017974854,-0.49005201412437494,-0.191867794124375
1858,-0.021636963,-0.5286920605306249,-0.232451340530625
1859,-0.01687622,-0.5184666483431251,-0.23315530834312498
1860,0.008331299,-0.499414878811875,-0.201792028811875
1861,-0.08880615,-0.61562896998375,-0.27985280998375
1862,-0.15481567,-0.6810409814681251,-0.34645983146812503
1863,-0.2156372,-0.76436466467125,-0.38477931467125
1864,-0.19924927,-0.740811995218125,-0.375556075218125
1865,-0.061431885,-0.612342222405625,-0.22839110240562496
1866,0.043792725,-0.495655433030625,-0.13462867303062498
1867,-0.02835083,-0.583314667718125,-0.19125650771812497
1868,-0.067871094,-0.60445741139,-0.24915431139000002
1869,-0.23336792,-0.7521740775618749,-0.432431287561875
1870,-0.18075562,-0.680462302874375,-0.39891841287437496
1871,0.006652832,-0.49785232560875,-0.20671151560875
1872,0.15142822,-0.34256597498375,-0.07244709498375002
1873,0.026184082,-0.46395541560875,-0.20154594560874997
1874,-0.06716919,-0.5599953470931249,-0.292212547093125
1875,0.07254028,-0.42480953443687497,-0.147979384436875
1876,0.07034302,-0.42735300006187504,-0.14983052006187503
1877,0.16293335,-0.3247125780306249,-0.06729022803062495
1878,0.1689148,-0.309917350718125,-0.070122570718125
1879,0.015319824,-0.47404497342124996,-0.21318491342124998
1880,-0.08078003,-0.564033656936875,-0.315395946936875
1881,-0.034423828,-0.519048045765,-0.267669125765
1882,-0.038238525,-0.521793303030625,-0.272553263030625
1883,0.1510315,-0.32224656349937497,-0.09355998349937497
1884,-0.14700317,-0.616286471468125,-0.395589411468125
1885,-0.27713013,-0.748009504593125,-0.5241202645931249
1886,-0.17175293,-0.6323222673275,-0.4290530973275
1887,-0.03466797,-0.5113768263899999,-0.27582862638999994
1888,0.08255005,-0.39032958881187496,-0.16243981881187497
1889,0.042297363,-0.43896276435875003,-0.19431200435875
1890,-0.013885498,-0.49837158568687495,-0.247268885686875
1891,0.09738159,-0.39760812584312494,-0.125498205843125
1892,0.051605225,-0.444099563030625,-0.170559533030625
1893,0.15731812,-0.33852882240562493,-0.06470444240562495
1894,0.16955566,-0.33118326357749994,-0.047574903577499994
1895,0.18850708,-0.303696717561875,-0.03715867756187502
1896,0.18289185,-0.309437091936875,-0.042648701936875005
1897,0.123565674,-0.374093163811875,-0.09664497381187499
1898,0.15292358,-0.337868243655625,-0.07415407365562499
1899,0.10687256,-0.38302549904625,-0.12109891904625
1900,0.19638062,-0.29453014240562503,-0.03057814240562498
1901,0.18240356,-0.311387123186875,-0.041675283186874995
1902,0.1413269,-0.351959493343125,-0.08325622334312499
1903,0.092437744,-0.39126355349937497,-0.14173046349937496
1904,0.1835022,-0.30287766037437497,-0.04798749037437494
1905,0.2340393,-0.24753177099937496,-0.0022591309993749698
1906,0.17132568,-0.31342589404625,-0.06179227404625001
1907,0.016296387,-0.45852232092124995,-0.22675440092124993
1908,0.12503052,-0.35019944006187503,-0.11760902006187501
1909,0.107788086,-0.35931527170249994,-0.14297810170249997
1910,-0.08999634,-0.5634929955306249,-0.3343691955306249
1911,-0.033203125,-0.50411538264,-0.28016043264
1912,-0.02468872,-0.486410338343125,-0.28083660834312496
1913,-0.15655518,-0.6256977334212499,-0.4052821334212499
1914,-0.105285645,-0.57179626217125,-0.35664455217125
1915,0.0602417,-0.41622541842125005,-0.18116071842124998
1916,0.123565674,-0.360679843811875,-0.11005834381187496
1917,0.09463501,-0.398722977874375,-0.129876497874375
1918,0.27975464,-0.221095668968125,0.06273542103187502
1919,0.33441162,-0.16289791654624997,0.11385165345375003
1920,0.21365356,-0.278006823186875,-0.012555583186874997
1921,0.175354,-0.30764524373375,-0.059516253733749996
1922,0.11557007,-0.354033989280625,-0.13269536928062503
1923,0.20529175,-0.26202522959312496,-0.04526076959312497
1924,0.21939087,-0.24815348849937496,-0.030934288499374962
1925,0.10296631,-0.36877789904624997,-0.14315899904624999
1926,0.036102295,-0.431124552718125,-0.21454038071812498
1927,0.04498291,-0.41703600748375,-0.21086770748375
1928,0.047576904,-0.42232891334312495,-0.20038678334312499
1929,0.16333008,-0.30602164951499994,-0.08518766951499995
1930,0.30490112,-0.16763965459312502,0.059572405406875
1931,0.27130127,-0.19692741310874998,0.021660438891250022
1932,0.16061401,-0.304814213968125,-0.091827273968125
1933,-0.0059814453,-0.46967218295249996,-0.2601602029525
1934,0.052337646,-0.406264211155625,-0.206930001155625
1935,0.09307861,-0.36329425435874996,-0.16841804435874996
1936,0.10379028,-0.34914279443687496,-0.16114616443687496
1937,0.13717651,-0.322318066968125,-0.12119841696812497
1938,0.23355103,-0.22348674024937498,-0.02728072524937497
1939,0.18344116,-0.28140108153062504,-0.069586101530625
1940,0.21176147,-0.26505878903062496,-0.029287773030624964
1941,0.3753662,-0.18395176670249996,0.21681467329750004
1942,0.21420288,-0.34135036478062497,0.05188661521937504
1943,0.13162231,-0.433317135186875,-0.021307745186875005
1944,0.23043823,-0.327096495218125,0.07010343478187497
1945,0.04623413,-0.5130718807806249,-0.11232937078062499
1946,0.0074768066,-0.49859438099937503,-0.204321526999375
1947,0.14944458,-0.35007503756187497,-0.06890531156187499
1948,0.24258423,-0.250822629124375,0.01812158787562501
