Time,Anomaly,Lower,Upper
1850,0.20706177,-0.323418060061875,0.019672109938125015
1851,0.19528198,-0.342170895218125,0.014865337781875015
1852,0.12921143,-0.40970669185874997,-0.049739981858749976
1853,0.0077209473,-0.510868700374375,-0.19155889437437496
1854,0.02017212,-0.479953308499375,-0.19757199849937498
1855,0.004547119,-0.496789668499375,-0.211985628499375
1856,0.06378174,-0.44289251935874996,-0.14741349935874998
1857,-0.0954895,-0.6035163695931249,-0.305332149593125
1858,0.03366089,-0.47339420896812495,-0.177153488968125
1859,0.051818848,-0.44977157998375,-0.16446023998374998
1860,0.22976685,-0.277979331936875,0.019643518063125004
1861,0.13192749,-0.394895327405625,-0.059119167405625006
1862,-0.11782837,-0.6440536767806251,-0.309472526780625
1863,-0.1076355,-0.656362955686875,-0.276777605686875
1864,0.011505127,-0.530057600686875,-0.164801680686875
1865,-0.016174316,-0.56708465404625,-0.18313353404624996
1866,-0.0491333,-0.58858145842125,-0.22755469842124998
1867,0.08578491,-0.469178925530625,-0.07712076553062497
1868,-0.015045166,-0.551631483655625,-0.19632838365562502
1869,-0.13189697,-0.6507031302962499,-0.33096034029625
1870,-0.09262085,-0.592327537249375,-0.31078364724937496
1871,-0.10760498,-0.6121101381087499,-0.32096932810875
1872,0.024932861,-0.469061336311875,-0.19894245631187502
1873,0.046051025,-0.444088472249375,-0.18167900224937497
1874,0.1696167,-0.32320945842125,-0.05542665842125
1875,0.038848877,-0.45850094068687497,-0.181670790686875
1876,-0.091278076,-0.588974093811875,-0.311451613811875
1877,-0.15106201,-0.6387079393587499,-0.38128558935874995
1878,-0.06652832,-0.5453604659525,-0.3055656859525
1879,-0.018188477,-0.5075532742025,-0.24669321420249998
1880,0.042388916,-0.440864711624375,-0.192227001624375
1881,0.16433716,-0.32028705943687497,-0.06890813943687497
1882,0.19125366,-0.29230111553062504,-0.04306107553062502
1883,-0.0057373047,-0.47901536232749997,-0.2503287823275
1884,-0.22927856,-0.698561862093125,-0.477864802093125
1885,-0.07608032,-0.546959699905625,-0.323070459905625
1886,-0.030853271,-0.49142260912437497,-0.288153439124375
1887,-0.12753296,-0.6042418166243749,-0.36869361662437494
1888,-0.14868164,-0.621561278265,-0.39367150826499997
1889,0.018981934,-0.46227819404625003,-0.21762743404625
1890,-0.013977051,-0.49846313842124995,-0.24736043842125
1891,-0.118011475,-0.613001192249375,-0.340891272249375
1892,-0.06295776,-0.558662551311875,-0.285122521311875
1893,0.08023071,-0.41561622474937493,-0.14179184474937495
1894,0.042144775,-0.45859415224937494,-0.174985792249375
1895,-0.0211792,-0.51338299685875,-0.24684495685875002
1896,-0.011016846,-0.503345783343125,-0.236557393343125
1897,0.018157959,-0.479500878655625,-0.20205268865562498
1898,-0.015106201,-0.5058980288118751,-0.24218385881187499
1899,-0.08822632,-0.578124375999375,-0.316197795999375
1900,0.074401855,-0.41650890217125003,-0.15255690217124998
1901,0.06820679,-0.425583900530625,-0.155872060530625
1902,0.079559326,-0.413727071468125,-0.145023801468125
1903,-0.1446228,-0.6283241003743749,-0.37879101037437496
1904,-0.065216064,-0.551595922093125,-0.29670575209312494
1905,0.051330566,-0.43024051123374996,-0.18496787123374997
1906,0.034484863,-0.45026671435875,-0.19863309435875
1907,0.032043457,-0.44277525060874995,-0.21100733060874993
1908,0.22802734,-0.24720261389000003,-0.014612193890000014
1909,0.20678711,-0.26031624826499994,-0.04397907826499997
1910,0.123809814,-0.349686843186875,-0.12056304318687494
1911,0.11013794,-0.36077431818687505,-0.136819368186875
1912,0.19784546,-0.263876158655625,-0.05830242865562496
1913,0.28842163,-0.18072092678062496,0.03969467321937503
1914,0.27627563,-0.190234982874375,0.024916727125624982
1915,-0.0025634766,-0.47903059420250005,-0.24396589420249998
1916,0.17422485,-0.310020664124375,-0.05939916412437496
1917,0.30374146,-0.189616532561875,0.079229947438125
1918,0.1875,-0.31335030764,-0.029519217639999984
1919,0.08236694,-0.41494259428062497,-0.13819302428062497
1920,0.025543213,-0.466117174749375,-0.200665934749375
1921,0.09933472,-0.383664530843125,-0.135535540843125
1922,0.27420044,-0.19540361818687502,0.02593500181312497
1923,0.33459473,-0.13272225107749996,0.08404220892250003
1924,0.37509155,-0.09245280490562496,0.12476639509437504
1925,0.39379883,-0.07794537951499997,0.14767352048500001
1926,0.31271362,-0.154513224593125,0.06207094740687499
1927,0.040740967,-0.421277950843125,-0.215109650843125
1928,0.035247803,-0.43465801490562495,-0.21271588490562499
1929,0.06802368,-0.40132804599937494,-0.18049406599937495
1930,0.2574463,-0.21509448857750002,0.0121175714225
1931,0.19100952,-0.27721916115562495,-0.05863130915562498
1932,0.15390015,-0.311528081155625,-0.098541141155625
1933,0.12619019,-0.33750055209312496,-0.12798857209312497
1934,0.21362305,-0.244978810765,-0.04564460076499999
1935,0.4086609,-0.047711978968124985,0.147164231031875
1936,0.37820435,-0.07472873193687496,0.11326789806312504
1937,0.2746582,-0.18483637751499998,0.016283272485
1938,0.25772095,-0.19931681837437498,-0.003110803374374971
1939,0.3829651,-0.08187715574937501,0.129937824250625
1940,0.31484985,-0.16197041012437496,0.07380060587562504
1941,0.25845337,-0.30086460849937496,0.09990183150062504
1942,0.35025024,-0.20530300149937497,0.18793397850062504
1943,0.4378662,-0.12707323870249998,0.2849361512975
1944,0.30838013,-0.249154600686875,0.14804532931312497
1945,0.19906616,-0.360239849530625,0.04050266046937501
