Time,Anomaly,Lower,Upper
1850,-0.040252686,-0.570732513186875,-0.22764234318687498
1851,-0.1253357,-0.6627885709993749,-0.30575233799937496
1852,-0.30630493,-0.845223049280625,-0.48525633928062495
1853,-0.13867188,-0.65726152264,-0.33795171663999996
1854,0.19232178,-0.30780365029625,-0.025422340296249984
1855,0.22467041,-0.27666637748375,0.008137662516250005
1856,0.005584717,-0.501089540843125,-0.20561052084312498
1857,-0.21057129,-0.7185981567024999,-0.42041393670249994
1858,-0.0005493164,-0.5076044140462499,-0.21136369404625
1859,-0.04852295,-0.5501133768587501,-0.26480203685875
1860,-0.14508057,-0.6528267440462501,-0.35520389404625
1861,-0.057373047,-0.584195864515,-0.248419704515
1862,-0.19067383,-0.7168991357650001,-0.38231798576500003
1863,-0.07382202,-0.622549479124375,-0.24296412912437498
1864,0.08111572,-0.46044700498375,-0.09519108498375001
1865,-0.009552002,-0.560462339593125,-0.17651121959312496
1866,-0.027954102,-0.5674022592025,-0.20637549920249998
1867,-0.01626587,-0.571229706780625,-0.17917154678062497
1868,0.1383667,-0.39821961842125,-0.04291651842125002
1869,0.17929077,-0.339515386155625,-0.01977259615562499
1870,0.012390137,-0.48731655092125,-0.20577266092124996
1871,0.080963135,-0.423542022874375,-0.132401212874375
1872,0.13604736,-0.35794683435875,-0.08782795435875002
1873,0.090026855,-0.40011264217125,-0.13770317217124997
1874,0.24560547,-0.24722068888999998,0.020562111110000003
1875,0.3975525,-0.09979732740562497,0.177032822594375
1876,0.1807251,-0.31697091998375004,-0.03944843998375003
1877,0.044830322,-0.4428156053743749,-0.18539325537437495
1878,0.23223877,-0.24659337610875,-0.006798596108749999
1879,0.24771118,-0.24165361599937496,0.019206444000625017
1880,0.11029053,-0.37296310029625,-0.12432539029625
1881,0.049743652,-0.43488056529624997,-0.18350164529624996
1882,0.042419434,-0.44113534404625004,-0.19189530404625002
1883,-0.02545166,-0.49872971779624997,-0.27004313779625
1884,-0.21374512,-0.6830284148275,-0.4623313548275
1885,-0.1803894,-0.651268781936875,-0.42737954193687494
1886,-0.14221191,-0.6027812517025,-0.3995120817025
1887,-0.2850952,-0.7618040724837499,-0.5262558724837499
1888,-0.116485596,-0.589365233343125,-0.36147546334312497
1889,-0.101257324,-0.58251745185875,-0.33786669185875
1890,-0.11941528,-0.6039013708431249,-0.35279867084312494
1891,-0.02520752,-0.52019723717125,-0.24808731717125
1892,0.044006348,-0.45169843998375,-0.17815840998375
1893,-0.14764404,-0.6434909806087499,-0.36966660060874995
1894,0.0473938,-0.45334512881187494,-0.169736768811875
1895,0.18826294,-0.303940858186875,-0.03740281818687502
1896,0.09484863,-0.3974803048275,-0.1306919148275
1897,-0.107910156,-0.60556899389,-0.32812080389
1898,-0.12542725,-0.6162190737337501,-0.35250490373375
1899,-0.08569336,-0.575591417015,-0.313664837015
1900,-0.043029785,-0.53394054279625,-0.26998854279624995
1901,-0.0154418945,-0.50923258217125,-0.23952074217125
1902,-0.08972168,-0.5830080773274999,-0.3143048073275
1903,-0.18469238,-0.6683936804524999,-0.41886059045249996
1904,0.02355957,-0.46282028732749997,-0.20793011732749994
1905,0.11288452,-0.36868655615562496,-0.12341391615562497
1906,-0.16836548,-0.653117056155625,-0.40148343615562504
1907,-0.06262207,-0.5374407779524999,-0.30567285795249993
1908,0.26730347,-0.20792649084312503,0.024663929156874986
1909,0.22161865,-0.24548470529624994,-0.02914753529624997
1910,0.12927246,-0.3442241967025,-0.11510039670249994
