method_name,method_class,c/r,smooth_r,avg_unc.(1se),#q<0.5,#q<0.1,q_min,q_small5,log-likeli,RMS,bias,tlog-l,100log-l,100RMS,75RMS,100bias,l15,l20,bias50,Edyrs15,Edyrs20,Mdyrs15,Mdyrs20,Fdyrs15,Fdyrs20,EdyrsA,RMSyrsA,ncEdyrs,e100log-l,e100RMS,e75RMS,e100bias,el15,el20,ebias50,eEdyrs15,eEdyrs20,eMdyrs15,eMdyrs20,eFdyrs15,eFdyrs20,eEdyrsA,eRMSyrsA,nceEdyrs
FaIR_comb_unB,43/1_ERF_FaIR,c,3.206,0.07892518841684171,0,0,0.9137810620226644,0.9137810620226644,1.2843367727318717,0.06194987673894774,-0.03927953956684876,200.35653654617198,123.15755922373094,0.04719987346791954,0.050165745910034636,-0.014324674884786656,4.2924080891912615,3.7725739203260646,-0.03964770918142121,-0.24999999985880095,3.5833333334976487,-0.24999999985880095,3.5833333334976487,-0.24999999985880095,3.5833333334976487,0.6378205129798201,2.82154883367164,14.0,121.55671482651802,0.05149572237624005,0.05716054435998146,0.003107912350274031,2.678262825784305,3.7932653595733012,-0.033622704158738005,-3.499999999852207,3.500000000164164,-3.499999999852207,3.500000000164164,-3.499999999852207,3.500000000164164,-0.36217948701843083,0.36217948701843083,14.0
FaIR_nonat_unB,43/1_ERF_FaIR,c,2.84,0.09002373342184124,0,0,0.713436385255648,0.713436385255648,1.017724455498327,0.08447789516443482,-0.05657006313688658,162.8359128797323,112.81324018970153,0.051345823527251776,0.0558784855415246,-0.020047209918003277,3.9258572028303678,3.3096570568264374,-0.051979741455590166,1.1666666668068046,3.916666666830679,1.1666666668068046,3.916666666830679,1.1666666668068046,3.916666666830679,1.0448717950309157,3.2893735927840653,13.0,112.03099057770783,0.05305130948572014,0.05819964438369698,-0.0026146226829425923,2.6769754033411037,3.320114743786833,-0.045954736432906956,-2.0833333331866015,3.833333333497194,-2.0833333331866015,3.833333333497194,-2.0833333331866015,3.833333333497194,0.04487179503266466,0.04487179503266466,13.0
offset11y,42/1_Run_Means,c,3.049,0.03463811541942145,180,116,1.247984544987916e-05,0.00047057710290340234,-0.5550345049429294,0.08412080899696417,0.06500482219952369,-127.65793613687376,112.09999406036185,0.05140306801773061,0.05614072769678149,0.022697948109019893,9.225287012874391,7.57986795932751,0.03865295236760914,0.6666666668072594,-1.6666666664978038,0.6666666668072594,-1.6666666664978038,0.6666666668072594,-1.6666666664978038,-1.3076923075334435,2.9675956481816517,13.0,64.05804030358208,0.06250340497332334,0.0682208521874171,0.04013053534408058,1.841055803128878,7.387160521619365,0.044677957390292344,-2.5833333331861468,-1.7499999998312887,-2.5833333331861468,-1.7499999998312887,-2.5833333331861468,-1.7499999998312887,-2.3076923075316946,2.3076923075316946,13.0
FaIR_anthro_unB,43/1_ERF_FaIR,c,2.394,0.09548766513834021,48,0,0.11414982164090369,0.11414982164090369,0.5816990304063631,0.10869122488811339,-0.07205987319131679,93.0718448650181,106.33894807732997,0.051963495708025,0.055883429626340124,-0.017268235070501417,3.303184198945614,3.017523275937968,-0.05002627793866462,1.411990524502471e-10,3.666666666830679,1.411990524502471e-10,3.666666666830679,1.411990524502471e-10,3.666666666830679,0.7756410258003563,3.3506760384849517,13.0,106.57490094449747,0.054892297401804124,0.05935587240405157,0.00016435216455927085,2.5288061331754315,3.029070678994943,-0.04400127291598142,-3.249999999852207,3.583333333497194,-3.249999999852207,3.583333333497194,-3.249999999852207,3.583333333497194,-0.2243589741978947,0.2243589741978947,13.0
FaIR_all_unB,43/1_ERF_FaIR,c,5.911,0.09162372092016863,0,0,0.9824705841995128,0.9824705841995128,1.1580375832861727,0.06826646102110635,-0.01995282631969341,185.28601332578762,103.46276762824233,0.06425048694140728,0.06394580412104339,-0.00558255702375948,3.474909289434038,3.0760066280553175,-0.026793042144490686,-1.4166666665244065,3.5833333334976487,-1.4166666665244065,3.5833333334976487,-1.4166666665244065,3.5833333334976487,0.7980769232369942,3.33359373988941,16.0,100.79795628853122,0.0713710468824738,0.07513315545696435,0.011850030211301207,1.9865496425362255,3.0831633929845506,-0.02076803712180748,-4.666666666517813,3.500000000164164,-4.666666666517813,3.500000000164164,-4.666666666517813,3.500000000164164,-0.20192307676125681,0.20192307676125681,16.0
raw1y,42/1_Run_Means,c,38.266,0.11433922101398065,0,0,0.9053854257447049,0.9068868224906254,0.8231790709322784,0.10532190158798468,-0.0013030043892238434,189.33118631442403,74.74590786795581,0.10543979810830259,0.10324796422994345,-0.00010799831814235987,3.1890670521074886,3.7436424824608077,0.00343378067016602,4.416666666803621,-1.5208333331645463,15.250000000127102,-5.833333333160681,-3.7499999998556177,-5.833333333160681,0.9415598292185371,3.0656486130803424,41.3,71.68503060037438,0.10904171624519718,0.1099689435224593,0.017324588916918328,2.5948608836483396,3.742744293210099,0.009458785692849225,1.1666666668102152,-1.6041666664980312,12.000000000133696,-5.916666666494166,-6.999999999849024,-5.916666666494166,-0.05844017077971409,0.05844017077971409,41.3
FaIR_anthro,43/1_ERF_FaIR,c,2.36,0.09545730558964118,138,47,0.05440089429321922,0.05440089429321922,-1.9617090096648635,0.19580809874454344,-0.178114609242191,-313.87344154637816,47.87471485708072,0.13273278140164743,0.13390531495183378,-0.12335692249540757,2.3158171050140086,1.3091007425845393,-0.1561265408076942,4.250000000137106,10.916666666824312,4.250000000137106,10.916666666824312,4.250000000137106,10.916666666824312,7.641025641181299,9.032704112966188,13.0,60.10177317153562,0.11930080187150834,0.12215676920062239,-0.10592433526034688,3.1423698728292857,1.3189086460359767,-0.15010153578501098,1.0000000001437002,10.833333333490827,1.0000000001437002,10.833333333490827,1.0000000001437002,10.833333333490827,6.641025641183048,6.641025641183048,13.0
FaIR_nonat,43/1_ERF_FaIR,c,2.833,0.11241390776791121,140,0,0.10653983353151011,0.10653983353151011,-0.2642279089557813,0.1886178888447821,-0.17588057986924657,-42.27646543292501,46.726263667859534,0.14174699431435667,0.1435938534258428,-0.13363620641038187,1.9650280944596696,1.2070658105580363,-0.1655680299977857,4.250000000137106,11.916666666823403,4.250000000137106,11.916666666823403,4.250000000137106,11.916666666823403,8.08974358989863,9.2811614180395,13.0,57.899770876305766,0.12770976138601295,0.13128129015519618,-0.11620361917532117,3.147156068663224,1.2165173489836627,-0.1595430249751025,1.0000000001437002,11.833333333489918,1.0000000001437002,11.833333333489918,1.0000000001437002,11.833333333489918,7.089743589900379,7.089743589900379,13.0
lag5y,42/1_Run_Means,c,6.77,0.04240451462962007,115,39,2.7015950443659695e-12,1.3418619145656983e-05,0.5395435539884913,0.06410514963737729,-0.01961660302203634,124.095017417353,-63.215319758072724,0.07714225464142457,0.0728993510026411,-0.03594824896918402,10.69035533256576,10.3973440702861,-0.02640844345092771,1.7500000001396074,4.166666666830224,3.500000000138016,4.166666666830224,1.411990524502471e-10,4.166666666830224,2.4935897437468646,3.652580752649492,19.2,-40.55793112377283,0.07343824816144892,0.07391417865161225,-0.01851566173412333,9.745056337063993,10.750218915132836,-0.020383438428244506,-1.4999999998537987,4.083333333496739,-3.249999999852207,4.083333333496739,-3.249999999852207,4.083333333496739,1.4935897437486136,1.4935897437486136,19.2
lag10y,42/1_Run_Means,c,3.263,0.03562911775096978,105,61,2.5887070166907957e-05,8.47517827564428e-05,0.32430480626498576,0.06519800976100619,-0.0406083579685377,74.59010544094673,-157.57963080957518,0.09141924312633795,0.0838015089719259,-0.07835208468967013,0.3762226456704205,1.1153024280801984,-0.06311185836791991,3.750000000137561,5.0833333334962845,3.750000000137561,5.0833333334962845,3.750000000137561,5.0833333334962845,4.71794871810441,5.074235237875686,14.0,-63.64739634844864,0.07877914272848813,0.07383411277696364,-0.06091949745460944,6.875845401867755,1.171644752829262,-0.057086853345236686,0.5000000001441549,5.0000000001627996,0.5000000001441549,5.0000000001627996,0.5000000001441549,5.0000000001627996,3.7179487181061597,3.7179487181061597,14.0
