0.037998,0.036446,0.034893,0.03334,0.031787,0.030234,0.028682,0.027129,0.025576,0.024023,0.02247,0.020918,0.019365,0.017812,0.016259,0.014706,0.013153,0.011601,0.010048,0.008495,0.0069422,0.0053894,0.0038365,0.0022837,0.0009066,-0.0006545,-0.0022156,-0.0037767,-0.0053378,-0.0068989,-0.00846,-0.010021,-0.011582,-0.013143,-0.014704,-0.016266,-0.017827,-0.019388,-0.020949,-0.02251,-0.024071,-0.025632,-0.027193,-0.028754,-0.030315,-0.031877,-0.033438,-0.034999,-0.03656,-0.038121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.031954,0.030772,0.029589,0.028406,0.027224,0.026041,0.024859,0.023676,0.022494,0.021311,0.020128,0.018946,0.017763,0.016581,0.015398,0.014216,0.013033,0.011851,0.010668,0.0094855,0.0083029,0.0071204,0.0059378,0.0047552,0.0035727,0.0025532,0.0013644,0.00017555,-0.0010133,-0.0022021,-0.0033909,-0.0045797,-0.0057685,-0.0069573,-0.0081461,-0.0093349,-0.010524,-0.011712,-0.012901,-0.01409,-0.015279,-0.016468,-0.017656,-0.018845,-0.020034,-0.021223,-0.022412,-0.023601,-0.024789,-0.025978,-0.027167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.028555,0.027579,0.026602,0.025625,0.024648,0.023671,0.022695,0.021718,0.020741,0.019764,0.018788,0.017811,0.016834,0.015857,0.01488,0.013904,0.012927,0.01195,0.010973,0.0099966,0.0090198,0.008043,0.0070662,0.0060895,0.0051127,0.0041359,0.0031591,0.0021823,0.0012056,0.00022877,-0.00074801,-0.0017248,-0.0027016,-0.0036783,-0.0046551,-0.0056319,-0.0066087,-0.0075855,-0.0085622,-0.009539,-0.010516,-0.011493,-0.012469,-0.013446,-0.014423,-0.0154,-0.016376,-0.017353,-0.01833,-0.019307,-0.020284,-0.02126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.030613,0.029515,0.028417,0.02732,0.026222,0.025124,0.024026,0.022928,0.02183,0.020732,0.019634,0.018537,0.017439,0.016341,0.015243,0.014145,0.013047,0.011949,0.010851,0.0097535,0.0086557,0.0075578,0.0064599,0.005362,0.0042642,0.0031663,0.0020684,0.00097055,-0.00012732,-0.0012252,-0.0023231,-0.0034209,-0.0045188,-0.0056167,-0.0067146,-0.0078124,-0.0089103,-0.010008,-0.011106,-0.012204,-0.013302,-0.0144,-0.015498,-0.016595,-0.017693,-0.018791,-0.019889,-0.020987,-0.022085,-0.023183,-0.024281,-0.025378,-0.026476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.035749,0.034355,0.03296,0.031566,0.030172,0.028777,0.027383,0.025989,0.024595,0.0232,0.021806,0.020412,0.019017,0.017623,0.016229,0.014835,0.01344,0.012046,0.010652,0.0092575,0.0078632,0.0064689,0.0050746,0.0036804,0.0022861,0.00089179,-0.00050249,-0.0018968,-0.0032911,-0.0046853,-0.0060796,-0.0074739,-0.0088682,-0.010262,-0.011657,-0.013051,-0.014445,-0.01584,-0.017234,-0.018628,-0.020022,-0.021417,-0.022811,-0.024205,-0.0256,-0.026994,-0.028388,-0.029782,-0.031177,-0.032571,-0.033965,-0.03536,-0.036754,-0.038148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.042576,0.040793,0.03901,0.037227,0.035444,0.033661,0.031878,0.030095,0.028312,0.026529,0.024746,0.022963,0.02118,0.019397,0.017614,0.015831,0.014048,0.012265,0.010482,0.0086991,0.0069162,0.0051332,0.0033502,0.0015672,-0.00021577,-0.0019988,-0.0037817,-0.0053251,-0.0071189,-0.0089127,-0.010706,-0.0125,-0.014294,-0.016088,-0.017882,-0.019675,-0.021469,-0.023263,-0.025057,-0.026851,-0.028644,-0.030438,-0.032232,-0.034026,-0.03582,-0.037613,-0.039407,-0.041201,-0.042995,-0.044788,-0.046582,-0.048376,-0.05017,-0.051964,-0.053757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.042372,0.040602,0.038833,0.037063,0.035294,0.033524,0.031755,0.029985,0.028216,0.026446,0.024676,0.022907,0.021137,0.019368,0.017598,0.015829,0.014059,0.01229,0.01052,0.0087504,0.0069809,0.0052113,0.0034417,0.0016722,-9.736e-05,-0.0018669,-0.0036365,-0.005406,-0.0071756,-0.0089451,-0.010715,-0.012484,-0.014254,-0.016023,-0.017793,-0.019562,-0.021332,-0.023102,-0.024871,-0.026641,-0.02841,-0.03018,-0.031949,-0.033719,-0.035488,-0.037258,-0.039028,-0.040797,-0.042567,-0.044336,-0.046106,-0.047875,-0.049645,-0.051414,-0.053184,-0.054954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.039259,0.037641,0.036023,0.034406,0.032788,0.031171,0.029553,0.027936,0.026318,0.024805,0.023211,0.021617,0.020023,0.018429,0.016834,0.01524,0.013646,0.012052,0.010458,0.0088639,0.0072698,0.0056756,0.0040815,0.0024874,0.00089329,-0.00070083,-0.002295,-0.0038891,-0.0054832,-0.0070773,-0.0086714,-0.010266,-0.01186,-0.013454,-0.015048,-0.016642,-0.018236,-0.01983,-0.021424,-0.023019,-0.024613,-0.026207,-0.027801,-0.029395,-0.030989,-0.032583,-0.034177,-0.035771,-0.037366,-0.03896,-0.040554,-0.042148,-0.043742,-0.045336,-0.04693,-0.048524,-0.050119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.042217,0.040459,0.038701,0.036943,0.035185,0.033427,0.031668,0.02991,0.028152,0.026394,0.024636,0.022878,0.02112,0.019362,0.017603,0.015845,0.014087,0.012329,0.010571,0.0088127,0.0070545,0.0052964,0.0035383,0.0017801,2.1991e-05,-0.0017361,-0.0034943,-0.0052524,-0.0070106,-0.0087687,-0.010527,-0.012285,-0.014043,-0.015801,-0.017559,-0.019318,-0.021076,-0.022834,-0.024592,-0.02635,-0.028108,-0.029866,-0.031625,-0.033383,-0.035141,-0.036899,-0.038657,-0.040415,-0.042173,-0.043931,-0.04569,-0.047448,-0.049206,-0.050964,-0.052722,-0.05448,-0.056238,-0.057997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.045279,0.043359,0.04144,0.039521,0.037601,0.035682,0.033763,0.031843,0.029924,0.028005,0.026085,0.024166,0.022247,0.020327,0.018408,0.016489,0.01457,0.01265,0.010731,0.0088116,0.0068923,0.0049729,0.0030536,0.0011343,-0.00078503,-0.0027043,-0.0046237,-0.006543,-0.0084623,-0.010382,-0.012301,-0.01422,-0.01614,-0.018059,-0.019978,-0.021898,-0.023817,-0.025736,-0.027656,-0.029575,-0.031494,-0.033413,-0.035333,-0.037252,-0.039171,-0.041091,-0.04301,-0.044929,-0.046849,-0.048768,-0.050687,-0.052607,-0.054526,-0.056445,-0.058365,-0.060284,-0.062203,-0.064123,-0.066042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
